0.000000e+00	1.000000e+00
4.975124e-03	9.891699e-01
9.950249e-03	9.784379e-01
1.492537e-02	9.678029e-01
1.990050e-02	9.572642e-01
2.487562e-02	9.468207e-01
2.985075e-02	9.364716e-01
3.482587e-02	9.262160e-01
3.980100e-02	9.160529e-01
4.477612e-02	9.059815e-01
4.975124e-02	8.960009e-01
5.472637e-02	8.861102e-01
5.970149e-02	8.763087e-01
6.467662e-02	8.665954e-01
6.965174e-02	8.569694e-01
7.462687e-02	8.474301e-01
7.960199e-02	8.379765e-01
8.457711e-02	8.286078e-01
8.955224e-02	8.193233e-01
9.452736e-02	8.101221e-01
9.950249e-02	8.010034e-01
1.044776e-01	7.919666e-01
1.094527e-01	7.830107e-01
1.144279e-01	7.741350e-01
1.194030e-01	7.653388e-01
1.243781e-01	7.566214e-01
1.293532e-01	7.479820e-01
1.343284e-01	7.394198e-01
1.393035e-01	7.309341e-01
1.442786e-01	7.225243e-01
1.492537e-01	7.141895e-01
1.542289e-01	7.059292e-01
1.592040e-01	6.977426e-01
1.641791e-01	6.896290e-01
1.691542e-01	6.815877e-01
1.741294e-01	6.736182e-01
1.791045e-01	6.657196e-01
1.840796e-01	6.578913e-01
1.890547e-01	6.501328e-01
1.940299e-01	6.424433e-01
1.990050e-01	6.348222e-01
2.039801e-01	6.272689e-01
2.089552e-01	6.197828e-01
2.139303e-01	6.123631e-01
2.189055e-01	6.050095e-01
2.238806e-01	5.977211e-01
2.288557e-01	5.904974e-01
2.338308e-01	5.833379e-01
2.388060e-01	5.762419e-01
2.437811e-01	5.692089e-01
2.487562e-01	5.622383e-01
2.537313e-01	5.553295e-01
2.587065e-01	5.484819e-01
2.636816e-01	5.416951e-01
2.686567e-01	5.349684e-01
2.736318e-01	5.283014e-01
2.786070e-01	5.216934e-01
2.835821e-01	5.151440e-01
2.885572e-01	5.086526e-01
2.935323e-01	5.022187e-01
2.985075e-01	4.958417e-01
3.034826e-01	4.895213e-01
3.084577e-01	4.832569e-01
3.134328e-01	4.770479e-01
3.184080e-01	4.708939e-01
3.233831e-01	4.647944e-01
3.283582e-01	4.587490e-01
3.333333e-01	4.527571e-01
3.383085e-01	4.468182e-01
3.432836e-01	4.409320e-01
3.482587e-01	4.350979e-01
3.532338e-01	4.293156e-01
3.582090e-01	4.235844e-01
3.631841e-01	4.179041e-01
3.681592e-01	4.122742e-01
3.731343e-01	4.066942e-01
3.781095e-01	4.011636e-01
3.830846e-01	3.956822e-01
3.880597e-01	3.902494e-01
3.930348e-01	3.848649e-01
3.980100e-01	3.795282e-01
4.029851e-01	3.742389e-01
4.079602e-01	3.689967e-01
4.129353e-01	3.638010e-01
4.179104e-01	3.586517e-01
4.228856e-01	3.535481e-01
4.278607e-01	3.484901e-01
4.328358e-01	3.434771e-01
4.378109e-01	3.385089e-01
4.427861e-01	3.335850e-01
4.477612e-01	3.287051e-01
4.527363e-01	3.238688e-01
4.577114e-01	3.190758e-01
4.626866e-01	3.143258e-01
4.676617e-01	3.096183e-01
4.726368e-01	3.049530e-01
4.776119e-01	3.003296e-01
4.825871e-01	2.957478e-01
4.875622e-01	2.912072e-01
4.925373e-01	2.867075e-01
4.975124e-01	2.822484e-01
5.024876e-01	2.778295e-01
5.074627e-01	2.734506e-01
5.124378e-01	2.691113e-01
5.174129e-01	2.648113e-01
5.223881e-01	2.605504e-01
5.273632e-01	2.563282e-01
5.323383e-01	2.521444e-01
5.373134e-01	2.479988e-01
5.422886e-01	2.438910e-01
5.472637e-01	2.398208e-01
5.522388e-01	2.357879e-01
5.572139e-01	2.317920e-01
5.621891e-01	2.278329e-01
5.671642e-01	2.239102e-01
5.721393e-01	2.200237e-01
5.771144e-01	2.161732e-01
5.820896e-01	2.123583e-01
5.870647e-01	2.085789e-01
5.920398e-01	2.048347e-01
5.970149e-01	2.011254e-01
6.019900e-01	1.974508e-01
6.069652e-01	1.938106e-01
6.119403e-01	1.902047e-01
6.169154e-01	1.866327e-01
6.218905e-01	1.830945e-01
6.268657e-01	1.795898e-01
6.318408e-01	1.761184e-01
6.368159e-01	1.726801e-01
6.417910e-01	1.692746e-01
6.467662e-01	1.659018e-01
6.517413e-01	1.625614e-01
6.567164e-01	1.592533e-01
6.616915e-01	1.559771e-01
6.666667e-01	1.527328e-01
6.716418e-01	1.495201e-01
6.766169e-01	1.463389e-01
6.815920e-01	1.431888e-01
6.865672e-01	1.400699e-01
6.915423e-01	1.369817e-01
6.965174e-01	1.339243e-01
7.014925e-01	1.308974e-01
7.064677e-01	1.279008e-01
7.114428e-01	1.249343e-01
7.164179e-01	1.219978e-01
7.213930e-01	1.190911e-01
7.263682e-01	1.162141e-01
7.313433e-01	1.133666e-01
7.363184e-01	1.105484e-01
7.412935e-01	1.077593e-01
7.462687e-01	1.049993e-01
7.512438e-01	1.022681e-01
7.562189e-01	9.956570e-02
7.611940e-01	9.689184e-02
7.661692e-01	9.424641e-02
7.711443e-01	9.162928e-02
7.761194e-01	8.904030e-02
7.810945e-01	8.647936e-02
7.860697e-01	8.394631e-02
7.910448e-01	8.144103e-02
7.960199e-01	7.896339e-02
8.009950e-01	7.651327e-02
8.059701e-01	7.409055e-02
8.109453e-01	7.169512e-02
8.159204e-01	6.932686e-02
8.208955e-01	6.698566e-02
8.258706e-01	6.467141e-02
8.308458e-01	6.238401e-02
8.358209e-01	6.012335e-02
8.407960e-01	5.788933e-02
8.457711e-01	5.568185e-02
8.507463e-01	5.350082e-02
8.557214e-01	5.134614e-02
8.606965e-01	4.921773e-02
8.656716e-01	4.711550e-02
8.706468e-01	4.503935e-02
8.756219e-01	4.298922e-02
8.805970e-01	4.096502e-02
8.855721e-01	3.896667e-02
8.905473e-01	3.699409e-02
8.955224e-01	3.504723e-02
9.004975e-01	3.312599e-02
9.054726e-01	3.123033e-02
9.104478e-01	2.936017e-02
9.154229e-01	2.751546e-02
9.203980e-01	2.569612e-02
9.253731e-01	2.390212e-02
9.303483e-01	2.213338e-02
9.353234e-01	2.038987e-02
9.402985e-01	1.867152e-02
9.452736e-01	1.697830e-02
9.502488e-01	1.531015e-02
9.552239e-01	1.366704e-02
9.601990e-01	1.204893e-02
9.651741e-01	1.045578e-02
9.701493e-01	8.887554e-03
9.751244e-01	7.344221e-03
9.800995e-01	5.825751e-03
9.850746e-01	4.332118e-03
9.900498e-01	2.863296e-03
9.950249e-01	1.419263e-03
1.000000e+00	9.942639e-16
