1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.999997;0.999962;0.999636;0.997459;0.98694;0.950228;0.857628;0.688772;0.466139;0.25388;0.107547;0.0346063;0.00832427;0.00148064;0.00019329;1.84219e-05;1.27694e-06;6.41946e-08;2.3356e-09;6.13998e-11;1.1648e-12;1.59298e-14;1.56926e-16;1.11279e-18;5.67713e-21;2.08278e-23;5.49273e-26;1.04093e-28;1.41717e-31;1.38575e-34;9.73008e-38;4.905e-41;1.77493e-44;4.60981e-48;8.59189e-52;1.14907e-55;1.1026e-59;7.59034e-64;3.74835e-68;1.32777e-72;3.37349e-77;6.14732e-82;8.0337e-87;7.52919e-92;5.06014e-97;2.4386e-102;8.42681e-108;2.08793e-113;3.70924e-119;4.7245e-125;4.31435e-131;2.82457e-137;1.32573e-143;4.46082e-150;1.07602e-156;1.86064e-163;2.3064e-170;2.04941e-177;1.30538e-184;5.96004e-192;1.95058e-199;4.57584e-207;7.69425e-215;9.27351e-223;8.01123e-231;4.96051e-239;2.20151e-247;7.00291e-256;1.5966e-264;2.60895e-273;3.05554e-282;2.56482e-291;1.54301e-300;6.65307e-310;2.05596e-319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.999999;0.999995;0.999971;0.999849;0.999327;0.997426;0.991562;0.976213;0.94213;0.877921;0.775298;0.63614;0.476043;0.319772;0.190356;0.0994253;0.04522;0.017806;0.00604377;0.0017624;0.000440391;9.41103e-05;1.71717e-05;2.67187e-06;3.54161e-07;3.99584e-08;3.83477e-09;3.12858e-10;2.16881e-11;1.27699e-12;6.38401e-14;2.70902e-15;9.75512e-17;2.98027e-18;7.72322e-20;1.69741e-21;3.16338e-23;4.99849e-25;6.69566e-27;7.60275e-29;7.31692e-31;5.96799e-33;4.12512e-35;2.41614e-37;1.19911e-39;5.04218e-42;1.7963e-44;5.42149e-47;1.38618e-49;3.00233e-52;5.50837e-55;8.56046e-58;1.12685e-60;1.25636e-63;1.18641e-66;9.48878e-70;6.42736e-73;3.68716e-76;1.79134e-79;7.37024e-83;2.56801e-86;7.57726e-90;1.89332e-93;4.0061e-97;7.17798e-101;1.08908e-104;1.39921e-108;1.5222e-112;1.40223e-116;1.09376e-120;7.2239e-125;4.03986e-129;1.91295e-133;7.66964e-138;2.60363e-142;7.48366e-147;1.82127e-151;3.7528e-156;6.5472e-161;9.67103e-166;1.20949e-170;1.28069e-175;1.14813e-180;8.71454e-186;5.60016e-191;3.04689e-196;1.4035e-201;5.47347e-207;1.80721e-212;5.05179e-218;1.19556e-223;2.39545e-229;4.0634e-235;5.83547e-241;7.09489e-247;7.30293e-253;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.999998;0.999991;0.999961;0.999851;0.999489;0.998416;0.995573;0.988822;0.974468;0.947126;0.900476;0.829182;0.731582;0.611899;0.480435;0.351084;0.237079;0.147075;0.0834252;0.0431058;0.020228;0.00860021;0.0033065;0.00114779;0.000359283;0.000101309;2.57117e-05;5.86908e-06;1.20424e-06;2.21992e-07;3.67505e-08;5.46174e-09;7.28458e-10;8.71695e-11;9.35643e-12;9.00639e-13;7.77333e-14;6.01464e-15;4.17155e-16;2.59306e-17;1.44447e-18;7.21008e-20;3.22453e-21;1.29197e-22;4.6373e-24;1.49099e-25;4.29391e-27;1.10759e-28;2.55872e-30;5.29384e-32;9.80847e-34;1.62741e-35;2.4179e-37;3.21673e-39;3.83185e-41;4.08705e-43;3.90305e-45;3.33719e-47;2.55464e-49;1.75082e-51;1.07425e-53;5.90082e-56;2.90172e-58;1.2774e-60;5.03408e-63;1.77594e-65;5.60844e-68;1.58547e-70;4.01209e-73;9.08811e-76;1.84273e-78;3.3445e-81;5.43345e-84;7.90117e-87;1.02843e-89;1.19818e-92;1.24948e-95;1.16625e-98;9.74331e-102;7.28569e-105;4.8762e-108;2.92102e-111;1.56613e-114;7.51554e-118;3.22795e-121;1.24087e-124;4.26927e-128;1.31465e-131;3.62319e-135;8.93709e-139;1.97298e-142;3.89823e-146;6.89335e-150;1.09096e-153;1.54526e-157;1.95887e-161;2.22239e-165;2.25654e-169;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.999999;0.999998;0.999991;0.999968;0.999896;0.999689;0.999135;0.997774;0.9947;0.988302;0.976049;0.954444;0.919376;0.866976;0.794898;0.703627;0.597231;0.483054;0.37026;0.267682;0.181803;0.115616;0.0686575;0.037987;0.0195461;0.00933915;0.00413839;0.00169896;0.000645629;0.000226943;7.37427e-05;2.21391e-05;6.13833e-06;1.57116e-06;3.71132e-07;8.08815e-08;1.62583e-08;3.01377e-09;5.15077e-10;8.11494e-11;1.17838e-11;1.57693e-12;1.94452e-13;2.20924e-14;2.31238e-15;2.22958e-16;1.98016e-17;1.61978e-18;1.2203e-19;8.46651e-21;5.40933e-22;3.18246e-23;1.72402e-24;8.59933e-26;3.94921e-27;1.6698e-28;6.49998e-30;2.32937e-31;7.68481e-33;2.3339e-34;6.52492e-36;1.6792e-37;3.97789e-39;8.67397e-41;1.74096e-42;3.21632e-44;5.46914e-46;8.55979e-48;1.23306e-49;1.63484e-51;1.99494e-53;2.24049e-55;2.31585e-57;2.20306e-59;1.9288e-61;1.55412e-63;1.15244e-65;7.86469e-68;4.93937e-70;2.85486e-72;1.5185e-74;7.43299e-77;3.3483e-79;1.38801e-81;5.29505e-84;1.85887e-86;6.00524e-89;1.78529e-91;4.8841e-94;1.22957e-96;2.84847e-99;6.0724e-102;1.19123e-104;2.15038e-107;3.57205e-110;5.4601e-113;7.68004e-116;9.94038e-119;1.18391e-121;1.2975e-124;1.30849e-127;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.999999;0.999998;0.999993;0.999979;0.999937;0.999826;0.999548;0.998895;0.997462;0.99452;0.988867;0.978699;0.961586;0.93463;0.894896;0.840081;0.769315;0.683815;0.587141;0.484843;0.383538;0.289652;0.208224;0.14213;0.0919244;0.0562341;0.03249;0.0177069;0.00909339;0.00439659;0.00199981;0.000855208;0.000343659;0.000129704;4.59599e-05;1.52845e-05;4.76913e-06;1.39582e-06;3.83106e-07;9.85876e-08;2.37826e-08;5.37726e-09;1.13937e-09;2.26212e-10;4.20787e-11;7.33266e-12;1.19694e-12;1.83003e-13;2.6205e-14;3.51417e-15;4.41311e-16;5.18948e-17;5.71397e-18;5.89068e-19;5.68573e-20;5.13786e-21;4.34648e-22;3.4422e-23;2.55189e-24;1.77094e-25;1.1504e-26;6.99492e-28;3.98105e-29;2.12072e-30;1.05737e-31;4.93429e-33;2.15508e-34;8.80923e-36;3.37008e-37;1.2066e-38;4.04295e-40;1.26777e-41;3.72038e-43;1.02171e-44;2.6258e-46;6.31508e-48;1.42128e-49;2.99333e-51;5.89932e-53;1.08797e-54;1.87758e-56;3.03207e-58;4.5818e-60;6.4787e-62;8.57214e-64;1.0613e-65;1.22951e-67;1.3328e-69;1.35188e-71;1.28307e-73;1.13944e-75;9.46819e-78;7.36158e-80;5.35552e-82;3.6455e-84;2.32186e-86;1.38368e-88;7.71529e-91;4.0252e-93;1.96489e-95;8.97433e-98;3.83511e-100;1.53343e-102;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.999999;0.999996;0.999987;0.999964;0.999907;0.999768;0.999453;0.998775;0.997395;0.994737;0.989892;0.981539;0.96791;0.946869;0.916133;0.873651;0.818092;0.74934;0.66884;0.579655;0.486163;0.393428;0.306394;0.229105;0.164161;0.112526;0.073682;0.0460321;0.0274094;0.0155413;0.00838494;0.00430179;0.00209746;0.00097146;0.000427228;0.000178337;7.06367e-05;2.65404e-05;9.4573e-06;3.19532e-06;1.02345e-06;3.10708e-07;8.93931e-08;2.43704e-08;6.2947e-09;1.54026e-09;3.57008e-10;7.83767e-11;1.62962e-11;3.2088e-12;5.98311e-13;1.05636e-13;1.76594e-14;2.79508e-15;4.18838e-16;5.94172e-17;7.97949e-18;1.01442e-18;1.22075e-19;1.39055e-20;1.49928e-21;1.53005e-22;1.47788e-23;1.35108e-24;1.169e-25;9.57261e-27;7.4186e-28;5.44103e-29;3.77658e-30;2.48067e-31;1.54199e-32;9.07059e-34;5.04917e-35;2.65969e-36;1.32575e-37;6.25331e-39;2.79105e-40;1.17878e-41;4.71082e-43;1.78139e-44;6.37401e-46;2.15803e-47;6.91332e-49;2.09555e-50;6.01019e-52;1.631e-53;4.18785e-55;1.01742e-56;2.33869e-58;5.0864e-60;1.04667e-61;2.03783e-63;3.7539e-65;6.54262e-67;1.07888e-68;1.68323e-70;2.48464e-72;3.46999e-74;4.58498e-76;5.73178e-78;6.77925e-80;7.58601e-82;8.03123e-84;8.04428e-86;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.999999;0.999997;0.999993;0.999981;0.999951;0.999882;0.999729;0.999405;0.998748;0.997482;0.995152;0.991064;0.984225;0.973311;0.956701;0.932596;0.899232;0.855193;0.799757;0.733205;0.65701;0.573817;0.487189;0.401164;0.319694;0.246113;0.182735;0.130675;0.0898911;0.059422;0.0377133;0.0229626;0.0134042;0.00749718;0.00401586;0.00205918;0.00101036;0.000474227;0.000212859;9.13452e-05;3.74685e-05;1.46875e-05;5.50111e-06;1.96837e-06;6.7275e-07;2.19602e-07;6.84546e-08;2.03755e-08;5.79045e-09;1.571e-09;4.06881e-10;1.0059e-10;2.37361e-11;5.3457e-12;1.149e-12;2.35683e-13;4.6133e-14;8.61694e-15;1.5358e-15;2.61179e-16;4.2379e-17;6.56082e-18;9.69053e-19;1.36555e-19;1.83579e-20;2.35445e-21;2.88067e-22;3.36222e-23;3.74351e-24;3.97598e-25;4.02822e-26;3.89296e-27;3.5887e-28;3.15558e-29;2.64666e-30;2.11733e-31;1.61565e-32;1.17589e-33;8.16283e-35;5.40466e-36;3.41306e-37;2.05571e-38;1.18092e-39;6.47011e-41;3.38093e-42;1.68496e-43;8.00878e-45;3.6305e-46;1.56958e-47;6.4717e-49;2.54487e-50;9.54383e-52;3.41341e-53;1.16428e-54;3.78732e-56;1.17492e-57;3.476e-59;9.8073e-61;2.63885e-62;6.77128e-64;1.65698e-65;3.86683e-67;8.60556e-69;1.82637e-70;3.69643e-72;7.13442e-74;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.999999;0.999998;0.999996;0.99999;0.999975;0.999941;0.999866;0.999709;0.999394;0.998785;0.997656;0.995649;0.992228;0.986631;0.977848;0.964625;0.945527;0.919067;0.883898;0.839054;0.784199;0.719827;0.64736;0.569099;0.488016;0.407427;0.330587;0.260301;0.198626;0.146706;0.104778;0.0722945;0.0481525;0.0309395;0.0191661;0.0114407;0.00657771;0.00364108;0.00193984;0.000994378;0.000490307;0.000232494;0.000105996;4.64541e-05;1.95676e-05;7.9207e-06;3.08068e-06;1.15115e-06;4.13208e-07;1.42468e-07;4.71777e-08;1.50035e-08;4.58194e-09;1.34363e-09;3.78315e-10;1.0227e-10;2.65424e-11;6.61313e-12;1.58172e-12;3.63153e-13;8.00333e-14;1.693e-14;3.43742e-15;6.69862e-16;1.25286e-16;2.24891e-17;3.87421e-18;6.4051e-19;1.01622e-19;1.54727e-20;2.26071e-21;3.16972e-22;4.26465e-23;5.5059e-24;6.82099e-25;8.10838e-26;9.24875e-27;1.01225e-27;1.06303e-28;1.07114e-29;1.03559e-30;9.60654e-32;8.55023e-33;7.30156e-34;5.98243e-35;4.70284e-36;3.54698e-37;2.56667e-38;1.78193e-39;1.18691e-40;7.58486e-42;4.65028e-43;2.73532e-44;1.54359e-45;8.35696e-47;4.34065e-48;2.16297e-49;1.03402e-50;4.74235e-52;2.0866e-53;8.80772e-55;3.56669e-56;1.38562e-57;5.1641e-59;1.84637e-60;6.33305e-62;2.0839e-63;6.5782e-65;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.999999;0.999998;0.999995;0.999987;0.99997;0.999933;0.999857;0.999705;0.999409;0.998859;0.997871;0.996162;0.993311;0.988728;0.981629;0.971032;0.955784;0.934641;0.906386;0.869996;0.824829;0.770797;0.708506;0.639295;0.565183;0.488701;0.412633;0.33972;0.272365;0.212399;0.160946;0.118399;0.0844919;0.0584491;0.039172;0.0254201;0.0159654;0.00970071;0.00570025;0.00323825;0.001778;0.000943297;0.000483463;0.000239326;0.000114406;5.2805e-05;2.3529e-05;1.01199e-05;4.20096e-06;1.68294e-06;6.50575e-07;2.42659e-07;8.73233e-08;3.03158e-08;1.01527e-08;3.27978e-09;1.02195e-09;3.07127e-10;8.90199e-11;2.48839e-11;6.70799e-12;1.74379e-12;4.37127e-13;1.05662e-13;2.46273e-14;5.53459e-15;1.19926e-15;2.5055e-16;5.04677e-17;9.80083e-18;1.83499e-18;3.3122e-19;5.76375e-20;9.6692e-21;1.56375e-21;2.43796e-22;3.66408e-23;5.30852e-24;7.41393e-25;9.98123e-26;1.29532e-26;1.62038e-27;1.95391e-28;2.2711e-29;2.5445e-30;2.74792e-31;2.86046e-32;2.87008e-33;2.77572e-34;2.58747e-35;2.32484e-36;2.01337e-37;1.68061e-38;1.35212e-39;1.04851e-40;7.83663e-42;5.64531e-43;3.91963e-44;2.623e-45;1.69178e-46;1.05168e-47;6.30102e-49;3.63854e-50;2.02502e-51;1.08622e-52;5.61546e-54;2.79792e-55;1.34358e-56;6.21831e-58;
